parallax,l,b
2.8319122444636236,3.7423549788087116,-47.33792399451417
-0.46230037249325734,238.71239745943203,6.054751030347375
-1.467473859781324,240.21767103885668,7.085001592628293
-0.03489293929671054,93.15578732935955,-6.304964198481962
3.58790797245457,3.9512306652033495,-49.39926696562608
4.079729967099521,3.990418305994429,-49.33097604283884
-0.318430607578859,239.41826753153154,5.359277442230622
2.8162738338579913,3.3969923926904153,-48.15068262749875
-0.06279228621168798,239.2753938709095,4.939294703100179
-0.022359004533375346,239.1495923338212,4.938030523827678
-0.496607551129526,239.91689352727437,7.5042119794186615
-0.005086593033252415,239.02166689047675,4.57619729705772
-0.07852332110102843,356.6924435235185,-46.526903814027406
2.713717694119095,359.2066840875909,-49.34038040485132
-0.009285236996121,238.4329670314581,5.364848914070906
-0.5229404419097683,239.53178168596605,7.205062935919978
-3.6893266621825647,237.65718294292574,5.851975181476318
-2.34357146204758,239.96029709453103,7.7711966908274475
-0.017220058782844286,238.32970743919543,6.025383409837686
4.1290101785654105,2.238616171651872,-45.5482613663879
-1.679345702239716,237.8692398605171,6.104664003726358
-0.04831461694349603,328.1921364657405,-18.822379210516967
3.7467579139967784,149.15572346452788,-28.13956682066976
-0.015790983581595246,307.4181326523591,-7.460832809520722
-0.0014709150048729837,155.69673462483203,-18.236425641142127
-0.050675924864530965,12.466458823555987,8.38939806447287
4.3903239920061905,152.07316870167733,-27.34440540823855
-0.09890366668103462,237.88643110715606,4.306748242380605
-0.030247690192730256,12.962820927760951,8.340704199628483
-0.020738210793012864,151.86741390700385,-27.285203194078548
-0.09735164981414321,12.869905801120389,7.881869347705426
-0.05888411119698169,239.1128745603561,6.494615504189957
-0.039143726860819086,327.3152092469751,-8.941661345817257
-0.07253479463889466,154.66156393478133,-18.627954982166393
-0.020186548050519976,238.4662065303786,4.3589110266076885
-0.08110134802275885,306.62037383641916,-8.42839531717622
-0.041088944461616775,307.33928893273276,-7.14379333916363
-1.9216093926441982,307.0301980909183,-9.020084605097232
4.621629399732945,148.25364333728362,-23.539347125798276
-0.6623969156271224,12.262931329967907,8.25580591299291
-0.2330025443135458,148.050792819282,-23.347331270519774
-0.044225327763821674,328.0846986541294,-7.9431811672890325
-0.10295445444561005,151.77655508192487,-30.685490959062598
5.051140535043246,156.7802128215787,-19.869599075272042
4.309100560841609,145.12953970803662,-29.072717570277774
4.788902284322936,146.59792914112808,-24.858991869386294
-0.3005922314594518,152.37071245513687,-29.62543323540699
-0.23227920082767525,145.68059057431893,-26.02938697184886
-0.008231297455587556,350.213360674719,-8.160829134169154
-0.030044826085761693,13.027376500036954,8.489938395868315
-0.19840825419660313,12.38643282263976,8.159094860252008
-0.052542624174697336,350.06023651296425,-9.03843786520075
-0.0013485080166988279,327.578114123677,-8.04787107305068
4.50869891681313,145.68243204075372,-28.221249546844906
-0.022824665247785883,306.9215078211526,-7.681027141941294
5.161693878835189,327.80579850694346,-19.484526174779802
-0.21692690540137027,12.894270269400026,8.1651054172131
-0.1336837378219851,154.60635867882306,-20.763278652895618
-0.13410492951900843,327.9953926523386,-17.379259099870772
-0.002513163360793492,349.7960739065449,-8.974094730661928
4.890056222484612,327.6125184660459,-18.901548134995767
-0.14287530521313524,145.47669941913358,-26.79118054041718
-0.12497803755581835,145.62205504656873,-24.133330179686364
-0.010281187742092857,306.9252825175747,-7.527102339364922
-0.1605359807016906,325.76784964123055,-8.456583737024268
-0.08640784279766717,350.55025132003635,-8.470660728162416
-0.03250014630919012,349.82406771362974,-8.288907147535339
-0.025434207205473215,319.7512013901912,-4.979175027059129
-0.0676692425181174,349.40668217695566,-8.513840996792595
-0.13043164772620594,349.864563482025,-9.077336340847905
-0.0033287757303240044,320.8171526731178,-5.4378313833904945
-6.992885769249724E-5,302.28739747388477,7.215643384908122
-0.024785686485965408,349.0868899104491,-8.567393835481914
-0.10309340553604208,306.84509529771594,-7.947905071908091
-1.7009106310762157,319.84977806484517,-4.736708657076758
-0.10893633147106234,320.0117696116147,-5.101707747230375
-0.2449043906281236,350.35641983906686,-8.276651057867932
-2.84148749809765,357.1991780152941,-5.604586153504867
-1.5226756402468615,320.53417188014845,-5.883345283111569
-0.32973570092516874,321.06599146586944,-5.614099080367994
-0.053597080549802174,251.93097718066073,1.9393211975503466
-1.7243138330375847,357.0264354049493,-5.737840433435234
-0.09072238005646757,357.7989188531955,-5.550631785913095
-0.06531466380601268,49.21764905923407,-3.519735351921155
-0.4353918523256787,319.6524462135957,-5.247631023746218
-0.4215693004553294,357.3423288596889,-5.549924879405739
-0.07764827114516802,356.4085718310758,-5.1609925427753485
-1.102431208816697,356.442920555538,-5.13920942219545
-1.2261836652179585,357.5623951098684,-5.850637572489953
-0.02328516556661351,357.616796553074,-5.553583921912935
-0.04331943670622968,319.5538628633277,-5.164376537983402
-0.023858126369630327,357.47866885988117,-6.093631112975013
-0.05354077002568736,40.55635282496841,-15.860397078184143
-0.008012542375098072,356.4332118665261,-5.190864919094541
-0.02008682651020626,320.6857359852755,-6.000413326007719
-0.07671874294889032,356.5118081111659,-5.215193384660216
-0.23072505080048647,356.1074120534111,-5.129610552194153
-0.10904164665472012,356.51825094835743,-5.200422778050289
-0.49124469261056075,357.52221284262123,-5.488942621597229
-1.1548346057719079,39.84471128634372,-14.300307957060648
-0.7222607068466145,48.483132468766996,-3.11024524435277
-0.04492793068387694,356.453585316813,-5.156663577137684
-0.007060309480384511,251.13894570348498,0.0950811186550081
-0.012156883535456853,356.99699823508104,-5.574442363836372
-0.05916198087582132,357.63214656271197,-5.876311151412267
-0.17705101377766452,357.06426664704514,-5.530353204968533
-0.49465166935675087,356.147325156344,-5.128582803876094
-0.2458906401868936,356.36803119291426,-5.081317553602502
-0.04527419933068406,357.31371058288795,-5.462704367602769
-0.3570298719872949,357.0771496126549,-5.549470728941156
-0.7053644858721989,356.40742524499666,-5.066529101725463
-2.0382331632928725,251.60481761024667,1.640875730975975
-0.08976865508757234,356.9985082323249,-5.597570485711659
-0.03991212746548125,357.7289217239589,-5.87053780943059
-0.03835795734075307,41.39516864418596,-17.775031652873047
-3.62143941214331E-5,357.5917195707724,-5.4717992815951915
-0.028559225671617984,48.22719598903371,-3.065021069072524
-0.017941715623142354,357.63249810443847,-6.0191504847203525
-0.1645130984819657,319.5718617848821,-5.047618561543263
-0.12266879917095992,357.6563644179042,-5.456982208188731
-0.4373636982990506,357.2892259818969,-5.818967405414483
-0.06965647417086838,48.77210413394679,-3.2092349299800667
-2.573959733470964,301.5891435756596,8.03338194454899
-0.45847377410774126,48.97421385369016,-3.503099967849595
-0.23783179393110976,357.5581617176016,-5.988707438835725
-0.039507136529727385,320.54284513692414,-5.513474650269028
-0.0838221600930525,357.57380464220137,-5.938685737205651
-0.7912186675094857,252.05890599586368,2.2432055867863587
-0.07197712807028256,357.5880231581136,-5.909461999689924
-0.23567609150536564,357.14210140520913,-5.44024390102295
-0.13306442988514297,357.4409460097802,-5.817273344677807
-0.13687760235530258,356.2184045953946,-4.985350997158069
-0.05705777959780276,357.6454436509427,-5.964140969733702
-0.016887652264855862,42.02293638602053,-17.597261566374886
-0.08527058121868784,38.27329438733508,-13.023591027859569
-0.5143327645898033,357.64987256364594,-5.91562843689975
-0.07946312435876761,39.88861072722998,-15.69785143965114
-0.034472373407111664,11.606825443963277,-3.353472180195457
-0.8630449922228236,356.2963769476656,-5.055459843722111
-0.013894448663080167,250.8745671655619,2.627460254805041
-0.34471547990726703,49.307775346034106,-3.6054577328386848
-0.11569839712696131,357.16611746516503,-5.576039437657576
-0.09599681321186102,49.34746933869762,-3.5753365274353834
-0.22044265026709514,48.87820037552422,-3.9929744824498266
-0.042689425257117664,357.2148486862153,-5.588612119329739
-0.043891971684240694,356.87840539072926,-5.719164305042771
-0.7237567988172512,64.74639002455183,-17.3539809299025
4.278788728446658,42.17946635078126,-17.894401310464634
4.4524508937299805,69.42118184127888,-31.140555504404595
-0.6070504166138151,49.49136169692052,-4.2326328259288015
-0.07291086661717136,49.451492283557656,-3.6266616088312307
3.819407963961487,69.48608971151705,-30.97728632251399
-0.07669895394431969,48.666458632489665,-3.6194563309170658
-0.13620469924561696,48.625230280174456,-3.5461847760222645
-0.0669207615237682,357.4398570621554,-5.6973981290808835
9.306777540594444,69.2326630692727,-30.41627405094768
-0.7944816257452509,49.3297928224183,-3.4232617333156248
-0.10448302082058053,251.04422637297222,1.9380223683070676
-0.06660446723569992,65.89935238279065,-19.595034580583345
7.294681747836739,63.684991063191205,-16.93090067290024
-0.030206861672390943,12.076172043216705,-3.421913713333944
-0.3969900512066947,65.86699345691494,-17.36453296392005
-0.033820172947493315,12.139854025276032,-2.914998455581434
-0.005695284012485903,289.12753489065375,-1.8838668036316777
-0.6684323641459291,19.875217284821172,-1.6001929489553066
-0.5924349233276383,19.56232014264534,-2.2263744494059137
-0.005655690152280936,289.1851568923134,-1.875338560532315
-0.024260008672687714,331.6217482601519,-34.57511143677679
-0.019673122385057105,288.93528269371933,-1.4385230065190724
-1.4189232500001026,66.36829493516332,-30.102501949161734
-0.11549495386514147,347.87705246913146,-4.3626106760365095
-0.9348782625247045,66.73545891821755,-30.73068353781816
-0.03131073466862153,19.978776678538747,-1.5172266272747343
-0.017642117293052005,347.80465103713516,-3.936014719500221
3.414618390355936,331.9104898092266,-31.515425718707583
-0.053681523942566686,347.9700582581098,-4.478439329882014
-0.005359955400040815,288.99241998291564,-2.2779197636121817
4.072585170132767,327.5514129906,-29.90016822804791
-0.05519146786976031,65.84783979911894,-20.18226480083766
-0.9264785307795732,347.6330059245608,-4.26328359927319
-0.0064346254667823274,68.34072381389011,-31.224418536748246
-0.0707200448833772,329.16035772312284,-33.71143144960544
-0.010668985507011213,347.53626460347857,-4.145054835044116
-0.17911944365985985,348.28723749718694,-4.30068556870095
-0.2758220937239831,348.12009298605466,-4.37228797238835
-0.007874277722492082,348.2986168081607,-4.35203642623665
-0.0615792006755975,10.954014084170284,-3.806676455973055
-0.09162747950113953,10.937007292518514,-3.777225459410714
-0.16672222788577357,288.7102381862557,-1.786187371359478
7.970630326335344,330.27179699541057,-34.503658024088644
-1.0082814373005775,347.5982275344946,-3.6551670808417636
-0.14225305899554558,10.966215970539848,-4.085334845052902
-0.4306505658909138,329.08627251832615,-35.21672822863863
-0.23339168867534654,348.4764413629966,-4.393151979724578
-0.7135272711692684,347.9716432124384,-4.175928281011914
4.091692922060698,328.2723021159508,-31.416794025929722
-0.13330016059788494,348.5214037357954,-4.480920547673954
-0.6652581078319465,289.3590688049241,-1.8343652955252152
-0.13985802290104646,347.30350548529714,-3.7180980572524165
-0.035218893662796014,19.872294183701843,-2.251867049847323
-2.352402824754975,19.909781538123298,-2.217320920463829
-0.1928489537674255,19.923770006554683,-1.9447297642299886
-0.08182691884686492,328.04859824116085,-35.78347628787368
-1.1206682283700242,66.8424691264901,2.706613906452391
-0.06375949746295421,347.4591821860039,-4.537901170619753
5.813027139849052,329.764096884531,-32.4502779723581
-0.2987293225189994,288.59865517481836,-1.833390371476787
-0.3750325559242569,10.182610808883608,-2.3747481884896624
-1.8270052409490392,348.3559821196173,-4.271858701356191
-0.0013408494420464113,66.87484769189396,2.602974732073547
-0.05125587410710474,353.40771571835216,6.037316016872349
-0.07377190189085313,353.4737465764347,5.973733761366157
-0.05589066801830409,353.0170043147235,5.653530995780382
-0.03368506327792833,348.21163113524875,-4.415554417259295
-0.05854044814337835,353.56969742381466,5.438872622323777
-0.3139065036677591,348.2414741644955,-4.4623008602132535
-0.00699701934732444,347.74801420404754,-4.467053304906412
-0.4000258881074258,10.767758724845706,-4.007491172671229
-0.03148966288249844,353.4893568409985,5.518218136158255
-0.028799183157693378,353.0784108753011,5.934237365391037
-0.04906584663532459,10.270865079670285,-2.3315087377629053
-0.0671763707408822,10.235911335571478,-3.8644301073404828
-0.05973630626665424,353.76875859824514,5.902503151108011
-0.024470702258418367,67.19872257812438,2.310197957348201
-0.004804492793064479,14.194220609315568,5.780422303400432
-0.46486402787289854,67.4481738771963,1.3532401003780552
-0.14835497043167525,8.45436517649406,6.323831754270503
-0.357440683562127,314.21137107894214,-6.284547930766098
-0.1449324340592113,13.68720674730345,6.013314675770357
-0.2457522590670021,14.223369999562935,5.710721489659585
-0.015171899301473458,9.718708326211907,-1.961672868764442
-0.10308301938878656,66.93386540671241,2.385742211749723
-0.04847622245526609,353.6978786027604,5.691468102888169
-0.002649513389304522,13.409097155434454,6.608189958092917
-0.03062640176296398,14.34159564214837,5.707101593978614
-0.0033129219284753694,7.748530878976788,7.136105920997013
-0.023030824461496055,353.21793260633183,6.076614566367678
-0.01639865489830121,14.15652068173793,5.955066615838572
-0.13210906392186442,8.470161374671136,6.277517715630157
-0.06801260546166121,352.14554499377806,6.1786258616895635
-0.1389175358240577,7.917669151339546,7.108636145484065
-0.07223349039113641,8.856890044528285,6.476718886249216
-0.12356647545862767,353.4002943643364,5.870298114592962
-0.07828460234146908,352.9791438870393,5.751265215375038
-3.424625614929078,8.44680556055542,6.87244097478785
-0.866021704083955,353.26447048152113,5.704805902869188
-0.42847800240988293,300.9750993266681,-9.893326203144996
-0.22442836634797975,300.9927648543837,-9.884773297064847
-0.08779575526372449,65.59378933562307,3.941437802227668
-0.130797696481365,8.468563479288772,6.890471010403949
-0.002063558875701796,352.93211907087397,6.037639671535307
-0.04907158648366177,65.78900698607484,3.447620708646695
-5.460353826400666E-4,8.267235826751415,6.628095117555079
-1.0028828847371838,13.31462653559105,6.336524651974744
-0.07109972333954617,8.605664483608582,6.282259561131804
-0.021599957937036975,66.39315036763763,3.535615589133794
-0.12789038110255913,353.5033261807311,5.409361254539537
-0.25681256334621855,353.52467421957533,5.430615425320059
-0.028856589481693236,8.655597404796497,6.310992228260266
-0.1921780609039613,65.35045836037668,4.215363160981912
-0.4239384370123569,352.86471695790215,4.090021094172562
-0.02915540408715588,353.0724089038152,4.22957798814812
-0.16203759126844403,66.15369236616597,3.9173469919524377
-0.03517951276912771,8.40839379428388,6.278486951459198
-0.5191414528603158,65.95792503873983,3.5676936298673962
-0.012425544956255523,14.254606183150036,5.527465430338008
-0.011474902994148748,65.35881294813304,4.36336468880338
-0.10190527020380939,13.839282270220474,6.354228559180372
-0.5903260429066514,301.82632434388444,-9.819395798777817
-0.02074286993789002,352.79618579385226,4.023994548041762
-0.0030230766418265524,8.80560052918839,6.096135247552089
-0.006769625260032271,302.591568329742,-9.007134834595297
-0.07378898934490832,65.12309533572619,3.8207183288817266
-0.16731599038250244,300.7802525220381,-10.589487459614238
-0.04360632606692838,65.68797865375417,3.719631322411664
-0.007229577395532247,352.6987099008499,4.2561537081363765
5.524657888536481,313.1124894154243,-6.0231162451674995
-0.18098815587087666,65.96694584562027,3.388125098027466
-0.12015328516322846,352.46558995151355,4.120995197246053
-0.033103390292487496,65.19424653357403,3.896548893364403
-0.06277430589641858,314.2043356383513,-6.795470064704062
-4.3495971245517684E-4,14.120038434379563,5.768371226620904
-0.2578764902057181,13.614744109129958,5.932601950764839
-0.1053192595609774,66.0873186405658,3.426243497116495
-0.5355800116851958,352.516238846865,4.162027395611403
-0.2959829264943584,65.35451409423996,3.85253910386211
-0.12204882796066936,353.1999626761921,3.941176951681267
-0.14430931773138803,352.53272653346124,4.1181627552464155
-0.0370278739306773,353.3376633910771,4.127398121753838
-0.19931434833009462,66.7619860349822,3.2885036143108284
-0.0044640426016595205,298.7016599650673,-6.147294481104379
-0.037001600208476204,300.48872633344314,-10.43285198967717
-0.038221354283740655,66.77938699695818,3.3111102341352097
-0.1348447595840236,306.1658538212083,-1.0220398025869837
-0.054244818257653926,352.9269814542999,4.075276250045805
-0.004994439982038752,65.92796531122899,3.7643391134211344
-0.00845611091023607,353.24449075388657,4.260749570871717
-0.0857752427676511,66.31459321674039,3.3760801510234333
-0.015609903256687749,65.84287574211339,4.037738843551118
-0.03850085686068132,352.5189538360595,4.279841719906817
-0.023278522698842993,351.8442983156133,4.74458231725818
-0.13284204066912503,66.36460858788928,3.390843160485674
-0.4076094876750549,43.585788411753306,-3.9850349810511267
-0.10678713534754074,353.02943387969077,4.118663627094125
-0.041653128006624976,23.581395430847767,-6.966969554059011
-0.2268451366151937,352.6309810676448,4.211676943260155
-0.01837668526107039,43.260596330782604,-3.9520189281875813
-0.4121559783391154,23.608489399430145,-6.981046428548052
-0.007625652684766261,352.45434944497566,-5.158781862989868
-0.3518237710232213,352.7169774896568,3.8554814726129734
-0.03596909937811601,352.75482875288753,3.845222485382693
-0.10901574589572728,24.558558500759133,-8.549337948033545
-0.04521674088716054,352.30212318304893,-5.337050840898881
-0.015791675055013315,352.8910899357379,-5.524789356813619
-0.3692483031829096,42.845698595522485,-3.3004141771475592
-0.004339891603903146,351.7284969233135,4.363373274046944
-0.07746610843408398,352.7399201980844,3.9501524417923886
-1.5859988786918053,352.58914473650543,-5.572600070009543
-0.29251424436069423,351.7699844381791,4.404318883785442
-0.11788209930119939,352.6779598373422,4.134025792009548
-0.10383410743585979,351.8887123351827,4.529399205495816
-0.16585790483752902,351.9645739111567,4.609299787309519
-0.16234879554614226,352.56740744028974,-5.631449421185893
-0.05639561454737407,299.1961714899398,-5.638726530246257
-0.6320806877816677,352.86635217739064,-5.222596147714969
-0.023657869502103072,43.8335957482873,-4.036520076777807
-0.0897949431828744,42.906520987537384,-3.295122216288275
-0.05660911644404103,305.71033601770847,-1.3251666872631354
-0.3849748052820946,23.867210479298784,-7.689886527892232
-0.7936602995288052,43.5662979885534,-3.94327291170246
-0.15206437974059528,352.71024727375374,-5.390002602575562
-0.138623511017093,352.6187602958736,-5.4952665663248155
-0.06380201602797714,352.2785490891727,-5.178270113737855
-0.027566515116680793,352.40993602626384,-5.3848964668931725
-0.15189636794492387,277.69125306034294,-4.995741665116597
-0.038663150085130264,352.650149958259,-5.460060048099986
-0.15442640459216886,352.5687848207563,-4.827099129274838
-0.21445429916599643,352.73758862593024,-5.4391146420867384
-0.31665934673403684,352.67775208011557,-5.257294753482949
-0.08543498193295557,25.173727668731562,-9.245793678366985
-0.08990072354869098,352.3424058382871,-4.922942747957338
-0.24479760081712026,352.7176350517383,-5.609341153855832
-0.12374314371448811,352.2998786110835,-4.885125672022545
-1.4296339314548023,352.51149957285696,-5.373816264835638
-0.0213796177754079,281.7627683976401,-52.44326781809028
-0.04180642325590624,22.85043189255818,-6.585379735580255
3.467438860260534,283.559860167108,-52.56892723156314
-0.04148293321866743,44.00025585087858,-3.9758304796437125
-0.37636540990774525,43.09456647817194,-3.188501675007906
-0.2853131174812607,352.5460273591818,-5.337842966145558
-0.26262626634746644,23.63128318747033,-7.6177252840153615
-0.026272531285480807,278.4962946499154,-4.715785092345735
-0.0023040553236404193,43.16004360426355,-3.1755516503430927
-0.018829851949641783,352.90756458673116,-5.656746146132976
-0.35565114244472107,352.87188623702923,-5.4386624768775516
-0.03202781784802883,277.30673956621126,-5.392992831741851
2.6715036334824585,272.4034888818283,-49.042420849683076
-1.2495757214250818,23.604751432750263,-7.423985880442388
-0.08423753380779381,277.5607498065808,-4.476622181066822
3.0484292306475727,272.1812456289833,-50.74312416146197
2.540576091740436,271.37751588740633,-50.643750392467915
3.593429895723218,282.6234506916256,-47.102675194998646
-0.033768215346888425,278.4781947338635,-4.367140848459689
2.716767121241014,268.86172606300664,-49.09107633717946
3.686925904035611,270.6710858082723,-51.52278638886587
7.65084759548517,270.76486620570205,-51.63140582958282
3.2038710472207024,270.2602285241835,-51.92367129403176
-0.023345658477664552,277.96263720367995,-5.779336798791061
3.328275823106999,269.0033062165951,-51.95109852172276
-0.14177829999297586,355.4471913187647,5.262435172375417
2.610414014195502,270.60618345123993,-52.562379251461344
-0.38133602969189573,355.04830507814455,5.7164843974589115
-0.08277619181158027,272.96486702411596,-52.72744480015658
3.674415263831853,284.02551445063665,-49.1231966967859
-0.020622196972815404,355.07617991456607,5.1238090704529915
3.5503687017319656,261.45302882603266,-52.698333221341954
-0.11649253275404498,355.3552647175589,5.3772374996186585
-0.06910256002904827,355.1966387935717,5.039062349205901
3.352877021190689,264.2792479752448,-48.20890223120876
4.006471265389718,269.16169023899994,-53.8612081585689
-1.7393402950813395,355.43860047474595,5.188683402659296
-0.8703946771211305,277.01613506971864,-4.751493835260592
-0.023748320292356025,354.78234693191587,5.32975543797539
-0.788459717662402,300.804610916573,4.205869580238474
-4.2276623293173964E-5,300.88313099203185,4.604571385783093
-0.01561047656097226,300.87580342377566,4.252470056108619
5.710323483545973,267.67154221646257,-53.92250921301038
-0.06539732139746574,355.0913931913905,5.317905448171129
-0.32998224787626046,355.1494164372652,5.1517618269082375
3.8231457118888534,270.83421123855493,-47.03432534384722
-0.0394529102407053,45.44094052666867,3.8953830252662383
-0.00277393424966026,355.09346850865995,5.692074072498293
3.6500485132660754,263.6495663547932,-49.62257213376154
-1.465951861958754,312.7082922379868,2.9607864279890745
-0.01920989173392536,12.295940492789908,-7.644609276561603
-0.013327536432985473,355.06481570994276,5.373696601477428
-0.03196046480416835,12.429695721782902,-7.701551993511717
-0.4429618566590352,11.518317010329596,-7.391327995029657
-0.05987483218572064,5.248305269309193,4.401993924422065
5.1535559369351684,262.8172886875496,-50.27760618372218
-0.10751187106534277,44.69086586576974,4.0006997988774975
-0.026718609214574474,355.2881605519191,5.084986680660285
5.786793062746776,301.2834000438074,5.263580831534393
-0.29729581874257716,354.88058658761616,5.79696378849456
-0.3300226487496522,355.32637478366433,5.060357443816344
-0.38298818420071906,354.7707151610231,5.577560187378298
-0.08101561756070255,302.25561091576833,5.682740838724485
-0.07639805563253224,11.989180109904412,-7.4532253185132245
-0.06338643843782477,44.80249752001162,3.9315465008494725
-0.166564451994791,354.9679325385142,5.322789276239822
2.5969921131096223,279.8660106173313,-56.02885828989019
-0.009441436135787365,354.8378250985642,5.860280130358013
-0.1481150136856631,355.04632392582715,5.340705094283815
-2.561270092880512,302.36213743738136,5.855487284379881
-0.08759477178744952,5.336638214450558,4.417912894196926
-0.20739651558078318,354.88849648554697,5.943463981124379
-0.05397452742798889,5.44178142662144,4.192587337752118
-0.19382507160455814,312.4303115357053,3.074173168930391
-0.0314745424602596,355.19146339189876,5.66260156223071
-0.03789749576752078,45.607126884460115,3.3323226307077087
-0.010270567289262005,355.2387251356062,5.684536380307888
-0.036343421478248567,354.9802502290723,5.426911177115782
-0.1347168144450932,4.823089559349235,4.6285918319863955
-1.4064112246479212,355.39215595110136,5.288905540443891
-0.2145193498485951,5.5939814842464575,4.113996578022153
-0.032980954087760486,5.603145437509484,4.520397974649114
-0.8374825449011325,302.3740068110371,5.541003019577362
-0.1753968655075556,5.234545561082675,4.22496707345339
-0.2567090875379792,5.191401192321676,4.685274360105697
1.6464641379961622,244.79221368984895,66.02994557153775
-0.24419867639461276,5.582410352764183,4.161155883954381
-0.06053391509279923,5.216452130437244,4.30141437824237
-0.03359567490044291,312.27037475919326,2.4775659422290497
-1.386611279948772,11.227741197669731,-6.992412722648921
0.5494898866114176,238.7517343728169,83.4374309249228
-0.07382565743167238,5.348332882408226,4.621726794966685
6.871150087750376,229.09405128678674,68.57137788816188
-0.2204417197594184,5.076984729456614,5.061288655545227
-0.20483380683397637,11.121261942158945,-6.925842796383512
1.7547993228970662,227.2502157963578,65.34201754866783
-0.4373841941227953,5.210077631355477,4.749605818668014
-0.05938229499725326,5.235650106916539,4.718595879002667
1.0661019323744323,232.33928068844764,84.17880379499044
2.4757843635266985,241.03291121048284,85.30286999739067
2.4583316994424833,225.3473951332799,65.7331288276776
1.1855683154529715,234.21239848832855,85.48219939149102
0.8791341497570866,233.58400459664546,85.9583488259489
2.8259064486157945,225.24036993539644,64.77220473846467
0.8209698879992193,234.71501946665512,86.18483281565872
3.630610051402525,224.72769339045288,65.1372967363992
1.9314365232126425,242.07874472460432,67.06687417592643
-0.11816379405028618,5.104520655214944,4.807553045134286
0.8203440286339396,230.6707642640066,86.4691175648648
2.4892805351505034,227.5934772468228,69.40663084495827
5.0586412712873745,241.4521907201076,67.59404687329142
-0.06238575158908992,311.97780569955887,2.8493440301490796
-0.023195839167656183,5.104945977334925,4.8461461228917795
-0.21755225381734247,5.33032254917573,4.236830326671063
0.4370455162310537,222.17504317435106,86.28684920349549
-0.07527424662019136,4.844265564629969,4.7368971356258545
-0.11896303922075273,241.1217742525518,66.09462797776553
1.683235366296079,262.9790935872929,87.82911029592638
0.8801462797094346,263.1315718357602,87.94402599525357
0.38298065800209463,268.62854919175817,88.3026720506647
1.2239686883702399,247.51121938393487,87.61447623406231
-0.1141587857189098,231.38559644529056,72.46312523805163
-0.11221184982231795,4.991451093638591,4.7349915354120276
2.122456398405208,242.45581904991002,70.32359229855122
-0.3301573548658226,5.120112462746162,5.020463667829633
0.7182406418056783,222.70437666536924,88.70568848395544
2.898339056801295,229.14392234676407,71.43511670023034
-0.23073843768143898,5.501018001532658,4.381325845510693
-0.015184370292625662,5.54644672465752,4.292286787151437
-0.005114582081668737,5.522843155847099,4.374672960413954
1.6731085570667068,240.93022275316542,71.98447312010933
-0.2790685247541194,5.4701458937876115,4.437067574180136
2.0419172742495024,229.31683179953924,73.20123654318839
-0.1200409634208337,4.992694256070043,4.818710983246189
-0.3436770348905953,5.013398683796344,4.656884756175889
-0.029073826532620955,5.623907963076417,4.319145357793446
4.15765377002512,100.43984840812932,89.29063200496103
-0.45637356620858227,5.260571489216448,4.912911445998724
0.5313195958906641,136.54754085052923,88.8305235518784
2.473560991689836,227.73746617897947,87.28220199091275
1.257149197993835,228.7093798366099,87.53853172324114
1.5566485843681324,226.54397039819548,87.62776548838389
-0.04752561999588983,5.047930706083134,4.807772929392096
1.0022181669647945,219.06287641895162,87.59605768428435
-0.017840708779540373,250.11578551600653,9.25348810008615
5.018162481131513,219.60297183541405,87.76663389429763
0.5614709803197445,210.88507501290414,88.04383472867003
1.7023122290876542,235.58985858947835,69.70687953916838
-0.10985958414458274,5.288785276191025,4.819556895276178
-0.16129989513258294,349.75695400364594,3.0317719230689164
2.28729525229978,213.17951056884152,86.67956095961574
1.8284814345655858,226.8419500429796,71.32991808238225
-0.0419638410315677,250.61772135743885,8.36404852442111
1.585714216758989,205.1351081384134,86.79923757640373
-0.08987394055154035,5.298453526850572,4.430487351411479
-0.007623511657475008,305.24466660280837,3.1191514167629677
1.8939932951303564,222.2421905895883,66.89341950458481
1.9219279189370442,237.4814005793321,71.22855398507969
0.37523187797732604,183.90049579370913,87.9298251544982
2.0006223275813966,156.4751954560488,88.00331970332557
6.2198125133164135,178.81360719600178,87.69460298798049
0.3845945758385042,180.9176642787862,87.09131615142317
0.4054588432082121,170.4979067148719,87.35055303409449
-0.17505110450730052,5.20575362918462,5.024847144058482
0.20740973150657252,150.62174207774237,87.2160277416139
-0.01077868553596923,305.1736448156199,3.1973777391818734
-0.04984096086925848,4.96976976546154,4.8805285243303365
2.498916540239603,241.09109988927952,73.27684259919175
2.7564590476165556,219.79185605230506,73.06133921708573
-1.7780330129523052,249.13378385531476,7.547927142334213
-0.0855892972189372,343.72293472052075,7.7961941649200375
2.2266341802497345,233.4596220734024,61.465761443452685
2.7257660656077447,237.79386644729533,73.56424950595664
1.3968197975780603,242.98647556509474,74.6300960340752
2.969858318574821,230.16883095941088,59.889647187113
3.813425032683788,229.71686045319794,60.38814584645878
-0.14211928446731753,344.420836606578,5.493157614869737
-0.05668402065448992,5.252655964956125,5.019396227623499
1.9018871168747742,245.5007990098644,63.93564045003553
2.4060841195744653,219.12023947085578,59.55993837911465
-0.1012720807109955,228.70315120972703,60.28610100018444
1.477964771745319,239.35563678233376,75.03589013922374
1.2112063865400213,239.13069529286497,75.14846106620959
1.506376359148562,238.8601726416694,75.00932079800104
1.3788380049400777,239.54738627660697,75.39936957818263
4.03770243194247,51.12168165404007,-4.808012936849991
1.8133524538002517,239.14776892251106,75.34901804068527
